id;serie;popolo;nome;foto;video_rot;video_gim1;video_gim2;video_gim3;foto_ogg;nome_ogg;fronte_carta;retro_carta;descrizione;provenienza;collezione_standard;personaggio_posseduto;accessorio_posseduto;carta_posseduta
605;Neorganic;Popolo della Foresta;Ederus;ederus_ng_prova.png;;;;;;;placeholder.jpg;;EDERUS il Rampicante|Stregone del Popolo della Foresta, ha il potere di curare tutte le creature verdi con le magiche foglie di edera che ricoprono il suo corpo e che all'occorrenza diventano pericolosissime: espandendosi a dismisura, si attaccano ai nemici, soffocandoli! Assai coraggioso, è famoso per essersi opposto a Magor quando tentò di bruciare i boschi della Terra e di Gorm. Grazie, Ederus, per aver salvato gli alberi del nostro pianeta!;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
606;Neorganic;Popolo della Foresta;Cortex;cortex_ng_prova.png;;;;;;;placeholder.jpg;;CORTEX l’Intagliatore|Valoroso aiutante del Signore della Foresta e del suo Popolo, ha sempre combattuto in prima fila, dove le sue sciabole minacciose e taglienti non hanno mai mancato un colpo! Il suo coraggio lo ha reso celebre quando, insieme al Signore della Foresta, ha trovato l'antidoto a un terribile maleficio di Magor che aveva colpito gli alberi del nostro pianeta ricoprendoli di una strana sostanza rossa che li privava di ossigeno.;Bustina Giocheria|Blister;1;0;0;0
607;Neorganic;Popolo della Foresta;Artigliante;artigliante_ng_prova.png;;;;;;;placeholder.jpg;;"ARTIGLIANTE il Laceratore|Grazie ai suoi artigli lunghi e affilati, è riuscito a lacerare il corpo di molti Gormiti del Popolo del Male, difendendosi dai loro attacchi grazie al reticolo di corteccia secolare, resistente a qualsiasi colpo, che protegge il suo petto e le sue membra. ""Prova a colpirmi, e trasformerò il mio infrangibile reticolo corteccioso in una rete robustissima che lancerò contro di te per catturarti! Ahahah!!!"".";Bustina Giocheria|Blister;1;0;0;0
608;Neorganic;Popolo della Foresta;Gorbattente delle Foreste 1;gorforesta1_ng_prova.png;;;;;;;placeholder.jpg;;"GORBATTENTE DELLE FORESTE|Come tanti altri combattenti di Gorm, affiancano il loro Signore pronti a sacrificare la vita pur di aiutare il Popolo della Foresta e i suoi alleati. Agilissimi, si mimetizzano nei boschi diventando invisibili. Questa strategia permette loro di osservare in silenzio i movimenti dei cattivi e di attaccarli di sorpresa al loro primo passo falso: ""Avvicinati ancora un po', malefico Gormita, e farò perdere le tue tracce per sempre!"".";Bustina Giocheria|Blister;1;0;0;0
609;Neorganic;Popolo della Foresta;Gorbattente delle Foreste 2;gorforesta2_ng_prova.png;;;;;;;gorforesta2_f_ng.png;gorforesta2_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
610;Neorganic;Popolo del Mare;Signore del Mare;sigmare_ng_prova.png;;;;;;;sig_mare_f_ng.png;sig_mare_r_ng.png;;Bustina Giocheria;1;0;0;0
611;Neorganic;Popolo del Mare;Signore del Mare Super;sigmare_ng_super_prova.png;;;;;chela_rigenerante.PNG;Chela Rigenerante;sig_mare_s_f_ng.png;sig_mare_s_r_ng.png;;Bustina Edicola;1;0;0;0
612;Neorganic;Popolo del Mare;Squidus;squidus_ng_prova.png;;;;;;;placeholder.jpg;;"SQUIDUS la Ventosa Marina|Silenzioso e minaccioso, si acquatta nelle profondità del mare di Gorm, pronto a scattare in superficie alla richiesta di aiuto dei suoi compagni. Le potenti ventose che ricoprono i lunghi tentacoli delle sue mani e le membrane della sua bocca sono infatti preziose alleate per afferrare i nemici e stritolarli in una morsa soffocante! ""Le correnti marine ti condurranno a me e qui, fra i miei tentacoli mortali, terminerà il tuo viaggio!!!""";Bustina Giocheria|Blister;1;0;0;0
613;Neorganic;Popolo del Mare;Lamacquatica;lamacquatica_ng_prova.png;;;;;;;lamaquatica_f_ng.png;lamaquatica_r_ng.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
614;Neorganic;Popolo del Mare;Balistor;balistor_ng_prova.png;;;;;;;placeholder.jpg;;BALISTOR il Balenante|Quando Magor attaccò il Popolo del Mare causando pericolosissime inondazioni di fiumi e mari, questo eroico Gormita ha affiancato il suo Signore con valore e ha difeso i suoi compagni con onore. Con la sua testa, dura come l’acciaio, attacca infatti i nemici abbattendoli senza pietà, mentre con le sue mani, a forma di enormi cannoni, spara getti d’acqua e sfere d'ossigeno che generano turbini potentissimi che tolgono il respiro.;Bustina Giocheria|Blister;1;0;0;0
615;Neorganic;Popolo del Mare;Gorbattente delle Acque 1;gormare1_ng_prova.png;;;;;;;placeholder.jpg;;GORBATTENTE DELLE ACQUE|Anche il Signore del Mare in caso di bisogno può fare affidamento sugli agili e guizzanti combattenti del Popolo del Mare. Si nascondono tra le alghe e gli scogli degli abissi e ascoltando i flussi della corrente riescono a percepire i pericoli anche a grandi distanze. I loro corpi, rivestiti da dure corazze e provvisti di spalle affilate e taglienti, in acqua riescono a schivare qualsiasi colpo... Che campioni di agilità!;Bustina Giocheria|Blister;1;0;0;0
616;Neorganic;Popolo del Mare;Gorbattente delle Acque 2;gormare2_ng_prova.png;;;;;;;gormare2_f_ng.png;gormare2_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
617;Neorganic;Popolo dell'Aria;Signore dell'Aria;sigaria_ng_prova.png;;;;;;;sig_aria_f_ng.png;sig_aria_r_ng.png;;Bustina Giocheria;1;0;0;0
618;Neorganic;Popolo dell'Aria;Signore dell'Aria Super;sigaria_ng_super_prova.png;;;;;vortice_rigenerante.PNG;Vortice Rigenerante;placeholder.jpg;;IL SIGNORE DELL’ARIA|Il potere del Signore dell'Aria è aumentato a dismisura! La sua nera corazza lo protegge anche dagli attacchi più letali! Le sfere energetiche e le saette che può lanciare garantiscono la vittoria in qualsiasi combattimento... Ma ciò che lo rende invincibile è il suo letale accessorio: la sua mano può intatti trasformarsi nell'incredibile Vortice Rigenerante, in grado di lanciare piume taglienti e affilate come rasoi! I Gormiti del Male non hanno scampo...;Bustina Edicola;1;0;0;0
619;Neorganic;Popolo dell'Aria;Pikaros;pikaros_ng_prova.png;;;;;;;placeholder.jpg;;PIKAROS|Tra i Gormiti dell’Aria è il più regale. Quando sfreccia nel cielo compie incantevoli acrobazie, ma se osi farlo arrabbiare... sarai colpito dalla sua ira che non perdona! Arroccato sul Picco dell'Aquila, osserva tutto ciò che accade sull'Isola e quando percepisce un pericolo accorre in un batter d’ali. Le sue piume hanno infatti una forma particolare che gli permette di volare a velocità mai sfiorate prima da nessun Gormita!;Bustina Giocheria|Blister;1;0;0;0
620;Neorganic;Popolo dell'Aria;Tidus;tidus_ng_prova.png;;;;;;;tidus_f_ng.png;tidus_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
621;Neorganic;Popolo dell'Aria;Vultur;vultur_ng_prova.png;;;;;;;vultur_f_ng.png;vultur_r_ng.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
622;Neorganic;Popolo dell'Aria;Gorbattente dei Venti 1;goraria1_ng_prova.png;;;;;;;goraria1_f_ng.png;goraria1_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
623;Neorganic;Popolo dell'Aria;Gorbattente dei Venti 2;goraria2_ng_prova.png;;;;;;;goraria2_f_ng.png;goraria2_r_ng.png;solo retro;Bustina Giocheria|Blister;1;0;0;0
624;Neorganic;Popolo del Male;Obscurio;obscurio_ng_prova.png;;;;;;;obscurio_ng_f.png;obscurio_ng_r.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
625;Neorganic;Popolo del Male;Magmion;magmion_ng_prova.png;;;;;;;magmion_ng_f.png;magmion_ng_r.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
626;Neorganic;Popolo del Male;Nefastor;nefastor_ng_prova.png;;;;;;;nefastor_f_ng.png;nefastor_r_ng.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
627;Neorganic;Popolo del Male;Metalloide;metalloide_ng_prova.png;;;;;;;metalloide_f_ng.png;metalloide_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
628;Neorganic;Popolo del Male;Petrolius;petrolius_ng_prova.png;;;;;;;petrolius_f_ng.png;petrolius_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
629;Neorganic;Popolo del Male;Memeltor;memeltor_ng_prova.png;;;;;;;memeltor_f_ng.png;memeltor_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
630;Neorganic;Popolo del Male;Fiammelicus;fiammelicus_ng_prova.png;;;;;;;fiammelicus_f_ng.png;fiammelicus_r_ng.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
631;Neorganic;Popolo del Male;Gorbattente del Fuoco 1;gorvulcano1_ng_prova.png;;;;;;;gorvulcano1_f_ng.png;gorvulcano1_r_ng.png;;Bustina Giocheria|Blister;1;0;0;0
632;Neorganic;Popolo del Male;Gorbattente del Fuoco 2;gorvulcano2_ng_prova.png;;;;;;;placeholder.jpg;;GORBATTENTE DEL FUOCO|I malvagi Gormiti Fiamma nascono dal piano diabolico di Magor di generare un esercito che dovrà combattere sul nostro pianeta con la missione di annientare i Signori della Natura, permettendogli così di dominare Gorm e la Terra! Questi Gormiti, fatti di fiamme e lava, obbediscono ciecamente al loro Signore e ogni giorno vanno ad accrescere a centinaia le orde del Male… Dobbiamo prepararci ad affrontarli per difendere le nostre città!;Bustina Giocheria|Blister;1;0;0;0
633;Neorganic;Senza Popolo;Vecchio Saggio;vecchiosaggio_ng_prova.png;;;;;;;vecchiosaggio_ng_f.png;vecchiosaggio_ng_r.png;;Bustina Giocheria;1;0;0;0
634;Neorganic;Senza Popolo;Magor;magor_ng_prova.png;;;;;;;magor_ng_f.png;magor_ng_r.png;;Bustina Giocheria;1;0;0;0
635;Neorganic;Popolo della Terra;Signore della Terra;sigterra_ng_x_prova.png;;;;;;;;;IL SIGNORE DELLA TERRA|Noto dai tempi più remoti per la sua forza devastante, grazie all'avvento di questa nuova era è stato ulteriormente potenziato... Ora il suo corpo è ricoperto da una dura armatura nera e sfolgorante, i suoi possenti piedi sono avvolti da stivali sofisticati e indistruttibili e sul suo petto scintilla il medaglione raffigurante il simbolo della Terra.|Queste nuove qualità lo aiuteranno a sconfiggere i Gormiti del Male, più agguerriti che mai!;Snap-X Earth;0;0;0;0
636;Neorganic;Popolo della Foresta;Signore della Foresta;sigforesta_ng_x_prova.png;;;;;;;;;IL SIGNORE DELLA FORESTA|Il legame con il suo elemento non è mai stato così forte! Adesso questo Signore racchiude l’essenza di tutte le piante!|L’evoluzione è avvenuta… una nera e splendente corazza ricopre il suo corpo e il medaglione d’oro con il simbolo della Foresta è incastonato nel suo petto. Queste nuove sembianze lo hanno potenziato e gli hanno donato un’agilità straordinaria che gli permette di attaccare i nemici su Gorm e… sulla Terra!;Snap-X Forest;0;0;0;0
637;Neorganic;Popolo del Male;Magor;magor_ng_x_prova.png;;;;;;;;;MAGOR|Questa entità di fuoco e fiamme, in cui risiede il Male più oscuro, ha creato i Gormiti più malvagi di Gorm. Ora che è in possesso degli Occhi della Vita e ha stabilito il suo quartier generale su un’isola vulcanica della Terra, riuscirà a conquistare Gorm e a invadere il nostro pianeta diventando capo dei due mondi?|Speriamo che i nostri eroi riescano a fermarlo… altrimenti dovrai abituarti all’idea di vedere anche la tua città invasa dal Male!;Snap-X Volcano;0;0;0;0
638;Neorganic;Popolo del Male;Gorbattente del Fuoco 1;gorvulcano1_ng_x_prova.png;;;;;;;;;GORBATTENTE DEL FUOCO|I malvagi Gormiti Fiamma nascono dal piano diabolico di Magor di generare un esercito che dovrà combattere sul nostro pianeta con la missione di annientare i Signori della Natura, permettendogli così di dominare Gorm e la Terra! Questi Gormiti, fatti di fiamme e lava, obbediscono ciecamente al loro Signore e ogni giorno vanno ad accrescere a centinaia le orde del Male… Dobbiamo prepararci ad affrontarli per difendere le nostre città!;Snap-X Volcano;0;0;0;0
639;Morphogenesis;Popolo della Terra;Tellurio;tellurio_mg_prova.png;;;;;;;tellurio_f_mg.png;tellurio_r_mg.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
640;Morphogenesis;Popolo della Terra;Exalion;exalion_mg_prova.png;;;;;;;exalion_f_mg.png;exalion_r_mg.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
641;Morphogenesis;Popolo della Terra;Kubidal;kubidal_mg_prova.png;;;;;;;placeholder.jpg;;"KUBIDAL Il Rocciacubo|È un vero campione della metamorfosi! Il suo corpo può trasformarsi in mille modi diversi, creando invalicabili pareti difensive. Ha infatti la capacità di duplicare, ingrandire ed espandere a suo piacimento i cubi che formano le sue membra dando vita a dei muri di roccia. Durante un assedio è insostituibile! ""Per scavalcare le mie difese c'è un unico modo... Imparare a volare!""";Bustina Giocheria|Blister;1;0;0;0
642;Morphogenesis;Popolo della Terra;Marmur;marmur_mg_prova.png;;;;;;;placeholder.jpg;;MARMUR|Con i corni che ricoprono il suo corpo guida la carica dei Gormiti della Terra sul campo di battaglia. In prima fila in ogni schieramento, riesce sempre a creare una breccia nell’esercito nemico frantumando tutto ciò che incontra sulla sua corsa. Questa carica inarrestabile può essere frontale o laterale: i volti raffiguranti un rinoceronte che ha sulle spalle possono infatti prendere vita e assaltare i nemici.;Bustina Giocheria|Blister;1;0;0;0
643;Morphogenesis;Popolo della Terra;Probox;probox_mg_prova.png;;;;;;;placeholder.jpg;;"PROBOX|Un lungo e profondo barrito echeggia fra i monti di Gorm... è il verso inconfondibile di questo Gormita, che chiama a raccolta tutti i guerrieri del Bene per invitarli alla battaglia! Quando odono il suo richiamo i nostri eroi sanno che un nuovo scontro è vicino! Probox l'affronterà brandendo sul campo le lunghe e affilate zanne che ha al posto delle mani. ""Fatti avanti, se hai il coraggio, e di te resteranno solo brandelli...!""";Bustina Giocheria|Blister;1;0;0;0
644;Morphogenesis;Popolo della Terra;Rotex;rotex_mg_prova.png;;;;;;;placeholder.jpg;;ROTEX il Laceratore|Il suo aspetto poco minaccioso ha tratto in inganno più di un nemico... chi ha osato farlo arrabbiare è stato ridotto a fettine! Le sue mani sono infatti dei dischi rotanti che possono essere lanciati a grande distanza per inseguire gli avversari in fuga. Quando invece i nemici sono tanti Rotex si rannicchia su se stesso e usa la sua testa per prendere velocità e trasformarsi in un ammasso di roccia che può travolgere qualsiasi schieramento.;Bustina Giocheria|Blister;1;0;0;0
645;Morphogenesis;Popolo della Terra;Thalos;thalos_mg_prova.png;;;;;;;placeholder.jpg;;"THALOS il Combattente|È il guerriero più feroce del Popolo della Terra! In attacco ricorda la furia rovinosa di una frana, in difesa è inespugnabile come un picco roccioso. La sua mano ha la forma di una spada affilata, mentre l’elmo che ricopre la sua testa gli permette di proteggersi dai colpi alti e di celare il suo volto. ""Il mio viso è destinato a rimanere nell'ombra... La sua vista sarebbe impossibile da sopportare anche per i miei compagni!""";Bustina Giocheria|Blister;1;0;0;0
646;Morphogenesis;Popolo della Foresta;Selvans;selvans_mg_prova.png;;;;;;;selvans_f_mg.png;selvans_r_mg.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
647;Morphogenesis;Popolo della Foresta;Brucante;brucante_mg_prova.png;;;;;;;placeholder.jpg;;"BRUCANTE l’Irritante|l suo corpo è formato da centinaia di bruchi voracissimi! La loro insaziabile fame di viscere li spinge a gettarsi all’impazzata sui nemici per entrare nei loro corpi e divorarli dall'interno.|Per facilitare l'attacco di questi esseri disgustosi, Brucante secerne dalla sua bocca un liquido irritante in grado di stordire gli avversari.|""Non appena ti avrò colpito con la mia saliva diventerai il gustoso pranzetto dei miei fedeli amici! Ahahah!!!""";Bustina Giocheria|Blister;1;0;0;0
648;Morphogenesis;Popolo della Foresta;Flexor;flexor_mg_prova.png;;;;;;;placeholder.jpg;;FLEXOR il Frustatore|Le sue braccia allungabili sono perni resistentissimi: puntandole nel terreno e facendo leva su di loro, questo Gormita può darsi una forte spinta e percorrere enormi distanze a grandi balzi. Una strategia infallibile per diventare... inafferrabile! Ma in caso di attacco le sue mani si trasformano in armi letali: afferrano i nemici per stritolarli in una morsa soffocante o per scaraventarli negli oscuri meandri della foresta.;Bustina Giocheria|Blister;1;0;0;0
649;Morphogenesis;Popolo della Foresta;Konnok;konnok_mg_prova.png;;;;;;;placeholder.jpg;;"KONNOK il Cocciuto|Questo Gormita in fase di attacco è formidabile: piega la testa rannicchiandosi su se stesso e rompe le schiere nemiche rimbalzando sui corpi avversari. Ovunque arriva, fa una strage. Poi torna in postazione, pronto a una nuova sfida! ""Fatevi sotto, non vedo l'ora di saltarvi addosso per schiacciarvi come moscerini!!! Schivarmi è impossibile!""";Bustina Giocheria|Blister;1;0;0;0
650;Morphogenesis;Popolo della Foresta;Lotus;lotus_mg_prova.png;;;;;;;placeholder.jpg;;"LOTUS il Guaritore|Questo stregone della Foresta ha il corpo ricoperto da foglie terapeutiche che secernono liquidi magici dalle proprietà curative: alleviano il dolore e cicatrizzano anche le ferite più profonde di tutti i Gormiti del Bene.|Le foglie che ricoprono il suo volto sono invece molto crudeli: se avvolgono la testa dei nemici trasmettono loro tutte le pene e i dolori che sono stati risparmiati ai Popoli alleati!|""Guarisco e tormento, in base al momento e allo schieramento!""";Bustina Giocheria|Blister;1;0;0;0
651;Morphogenesis;Popolo della Foresta;Metaleonte;metaleonte_mg_prova.png;;;;;;;metaleonte_f_mg.png;metaleonte_r_mg.png;;Bustina Edicola|Bustina Giocheria|Blister;1;0;0;0
652;Morphogenesis;Popolo della Foresta;Quercus;quercus_mg_prova.png;;;;;;;placeholder.jpg;;QUERCUS il Giudizioso|Grazie alla sua annosa esperienza in battaglia, ha accumulato una profonda saggezza e consiglia spesso i suoi alleati su come ottenere la vittoria.|La corteccia che si è indurita attorno al suo corpo, divenuta nel tempo una corazza impenetrabile, è un simbolo di sintonia con gli elementi della Natura e permette ai suoi alleati di attingere energia prima di ogni scontro.|Le sue braccia invece possono essere lanciate come grossi proiettili contro i nemici!;Bustina Giocheria|Blister;1;0;0;0
653;Morphogenesis;Popolo del Mare;Eraclion;eraclion_mg_prova.png;;;;;;;eraclion_f_mg.png;eraclion_r_mg.png;;Bustina Edicola|Bustina Giocheria;1;0;0;0
654;Morphogenesis;Popolo del Mare;Alguus;alguus_mg_prova.png;;;;;;;placeholder.jpg;;ALGUUS il Mucchio Algoso|Il suo corpo è composto da un ammasso di alghe velenosissime che all'occorrenza possono anche offrire riparo ai Gormiti del Mare: in caso di bisogno, infatti, i suoi alleati si nascondono sotto questo mucchio algoso per sfuggire ai nemici! Al centro del suo petto si trova una bocca piccola ma letale, in grado di risucchiare gli avversari in un istante. Più numerose sono le sue vittime, più le alghe di questo Gormita diventano lunghe e potenti!;Bustina Giocheria|Blister;1;0;0;0
655;Morphogenesis;Popolo del Mare;Brankius;brankius_mg_prova.png;;;;;;;placeholder.jpg;;"BRANKIUS|Il suo corpo agile è ricoperto da una miriade di branchie che possono prevenire con molto anticipo l’arrivo dei nemici grazie alla loro capacità di percepire suoni e vibrazioni anche a grandi distanze.|Ha le braccia ricoperte da un guscio duro e battendole violentemente fra loro riesce a creare delle onde sonore altamente distruttive che possono frantumare gli avversari!|""Avvicinati e le mie vibrazioni acustiche ti polverizzeranno all'istante!""";Bustina Giocheria|Blister;1;0;0;0
656;Morphogenesis;Popolo del Mare;Hondavagus;hondivagus_mg_prova.png;;;;;;;placeholder.jpg;;"HONDIVAGUS l’Onda Anomala|Grazie alla sua particolare simbiosi con l’elemento acqua, riesce a espandere il suo corpo fino a trasformarsi in un'onda anomala in grado di sovrastare i nemici e travolgerli in pochi istanti. Quanto più è grande la sua rabbia tanto più l'onda che genera è potente e devastante! ""Popolo del Male, sotto il mio impeto i Gormiti che ti appartengono saranno spazzati via come sabbia al vento!""";Bustina Giocheria|Blister;1;0;0;0
